row,stim_idx,doc_idx,pos,split,claim_idx,n_claims,n_words,cos_z,Δcos,cos_alone,claim,Δcos_randspan_1,randspan_1_start,Δcos_randspan_2,randspan_2_start,Δcos_randspan_3,randspan_3_start,Δcos_shuffle_words
417,122,281,495,eval,1,3,39,0.8471802088303045,0.0008855378141323644,0.7678194008528588,"The sentence structure ""During the seventies he flew the Douglas DC-3, Douglas DC-9 and later bought the Fokker F28"" lists aircraft models with additional jet versions, completing a third item about engine upgrades and aircraft types with the F28.",-0.0426968462726004,25,-0.015199469179520086,7,-0.002057915932311638,11,-0.02608400521326093
418,122,281,495,eval,2,3,35,0.8471802088303045,-0.08238397265659125,0.7978004400582844,"Final token ""F28"" ends mid-list ("" purchased Fokker F27 and F28""), strongly expecting ""s"" or ""models"" or ""aircraft"" to close the enumeration of jet variants, likely continuing the specification of aircraft purchase or operational capability.",-0.059603328551389056,30,-0.15492745647986939,35,-0.12039170285826173,28,-0.022660666690352382
419,123,517,294,eval,0,3,20,0.9114355866431232,0.003119972397310433,0.454063616676949,"Wiki article format with biographical details listing chart performance and song attributes for American hip-hop artist Ja Rule, structured chronologically.",-0.008389843186918933,55,0.0019463841729772113,69,-0.018337649483271545,82,0.0040201917662016085
420,123,517,294,eval,1,3,38,0.9114355866431232,-0.024418021237364584,0.8282451751125606,"The sentence ""The single was initially released in"" establishes a timeline sequence continuing the album's commercial performance details, likely describing the song's chart performance or release date in the United States, completing the ""After its debut in..."" clause.",-0.0248819543445018,6,-0.0339356652563686,5,-0.042714687130213425,48,-0.014598407476052122
421,123,517,294,eval,2,3,44,0.9114355866431232,-0.07220710880059056,0.8881532865760043,"Final token ""in"" is mid-phrase (""The release in""), part of a third timeline event clause (""The release of the single in""), expecting a specific date or context like ""the United States"" or ""January 1999, the single faced a decline"" or ""North America, the album.""",-0.015615029436837236,9,-0.08851281258788335,56,-0.06561470809180392,47,-0.21405540969030656
422,124,419,144,eval,0,4,16,0.8840491072969107,0.009422407264729205,0.5614762118975289,"Historical sports article format with biographical details about a baseball player, listing career statistics and achievements.",-0.0028767901955684128,92,-0.01013431970306955,28,-0.0053709314700844946,38,0.0018407944567783163
423,124,419,144,eval,1,4,24,0.8840491072969107,-0.0077784993531849755,0.6905762800014701,"The sentence structure ""After playing four seasons in minor league baseball , Jackson had a brief Major League career lasting only two years .",-0.00921341132330078,26,-0.013764619089303265,45,-0.01059753148578535,48,-0.004904871924307663
424,124,419,144,eval,2,4,27,0.8840491072969107,-0.010130780059757871,0.7816402073458777,"After five years in minor league baseball , "" establishes a chronological sequence of career milestones, implying the next clause continues describing his call-up or contract details.",-0.015042991556951546,57,-0.0070754502711403156,15,-0.015787444691981345,71,-0.008934158876639064
425,124,419,144,eval,3,4,47,0.8840491072969107,-0.10472231167783985,0.8396645857459418,"Final token ""seasons , "" closes a clause mid-sentence (""After five years in minor league experience , after five years of minor league play ,""), strongly expecting ""he was called up to the big leagues"" or ""he retired with the Cleveland Indians"" or ""he earned his contract.""",-0.015391882602184825,10,-0.02465509062220017,22,-0.04844808324266392,53,-0.09143434537745132
426,125,465,119,eval,0,3,18,0.8533871672516117,-0.08651354024585589,0.3090331135772168,"Wikipedia article format with structured geographic data listing a city's characteristics, including distances and coordinates using consistent formatting.",-0.14743735669194757,42,-0.16565524770985984,55,-0.008210049765429495,27,4.0787876102510445e-05
427,125,465,119,eval,1,3,30,0.8533871672516117,-0.02511251875750553,0.5338377405856047,"The sentence ending ""Its area is 1,245 km² (479 sq mi) (1,948 km; 313 miles)"" mirrors a parenthetical comparison with another city's distance, completing the km/mile conversion with ""388 km.""",-0.15444347258146218,28,-0.02884911624652764,11,-0.25330409099993734,37,-0.02939321843255771
428,125,465,119,eval,2,3,31,0.8533871672516117,-0.32068708845266825,0.7732858844789818,"Final token ""8"" closes an incomplete numerical value (""388 (388""), part of the parallel distance comparison clause, strongly expecting ""km)"" to close the second parenthetical unit, completing the travel distance figure.",-0.14115568472207796,28,-0.35295958044031317,42,-0.3411216809974186,41,-0.035954182673634705
429,126,464,124,eval,0,3,16,0.87194837729231,-0.020155904561547477,0.3246803372503092,"Sports article format with historical baseball statistics, presenting game details from a Major League Baseball record.",0.006797578770395107,54,0.0022856359927813097,61,-0.003253003112824615,20,0.002428906303453049
430,126,464,124,eval,1,3,36,0.87194837729231,0.0028857520918881274,0.7722667498068414,"The phrase ""The Indians pitching staff pitched a no-hitter in the game, holding the Red Sox scoreless"" suggests a specific statistic about the final inning's performance, with ""scoreless"" implying a notable zero-run streak or shutout achievement.",-0.007818975668709927,10,-0.021075552523763474,0,0.009912266305245776,21,-0.02564514810596219
431,126,464,124,eval,2,3,47,0.87194837729231,-0.05860638667931206,0.8583976532649816,"Final token ""scoreless"" ends mid-clause (""held the Red Sox scoreless""), part of a list of specific game events (""The Indians pitchers shut the Red Sox out, holding them scoreless""), strongly expecting continuation like ""for the final five innings"" or ""in the last four innings"" or ""on errors.""",-0.00458157005361437,3,-0.06138349064563198,42,-0.04961153939039098,48,-0.1097190829897221
432,127,557,77,eval,0,3,17,0.9152670107783298,-0.008525229205983642,0.41383158934429076,"Literary reference format with a book description structure, establishing a historical novel about British radicalism and feminism.",-0.010869158777529142,3,-0.009921855742609953,74,-0.0052296721756245335,72,0.004592209521953716
433,127,557,77,eval,1,3,40,0.9152670107783298,-0.01695589698010791,0.7848101125265844,"The phrase ""The novel is about a British woman named Jean Halliday, a naive and idealistic young activist"" mirrors the quoted description, strongly implying the same character's backstory about a ""naive and well-intentioned"" woman involved in a cult of violence.",-0.053039357344243476,27,-0.03513576440367017,3,-0.12642317786328439,53,-0.09221417084391637
434,127,557,77,eval,2,3,39,0.9152670107783298,-0.10725445095184172,0.8823465657507488,"Final token ""benevolent"" ends mid-description (""a naive and well-intentioned""), directly continuing the noun phrase listing characteristics (""a young, naive and well-intentioned""), expecting ""woman who joins a cult"" or ""British socialist who becomes involved in terrorism"" or similar noun phrase.",-0.04960032088649158,38,-0.03172682060754706,2,-0.04746389336812695,27,-0.1257540857763636
435,128,331,159,eval,0,3,21,0.918499494198178,-0.011896101055691055,0.5473524495733219,"Historical/academic image description format with numbered facts about a Turkish archaeological site, listing artifacts and evidence of Roman occupation in India.",-0.020988555506730067,8,-0.013414391989009733,38,-0.01293899124047937,79,-0.002197611587612891
436,128,331,159,eval,1,3,34,0.918499494198178,-0.01951946984563757,0.8473530144436079,"The phrase ""The pottery shows Greek pottery , Black glazed ware"" lists specific items (""Hellenistic pottery, Samian ware"") suggesting continuation of a comma-separated list of ceramic or cultural artifacts associated with the trader's belongings.",-0.03158400226959135,4,-0.034494837584877924,2,-0.020518051365491008,29,-0.004264341869564148
437,128,331,159,eval,2,3,47,0.918499494198178,-0.04134850701944648,0.8873492269148027,"Final token ""ware"" ends mid-item (""Samian ware, China ware""), part of a list of specific ceramic types (""Also found: Attic pottery, Black glazed ware""), strongly expecting continuation like ""and other items,"" or "" , Greek pottery"" or ""and other decorative items"" completing the enumeration of cultural artifacts.",-0.04088911528032857,9,-0.04402654592844302,0,-0.040232708234195336,50,-0.109292695882372
438,129,98,306,eval,0,3,19,0.8332392602637032,-0.012194046447129736,0.4672624719887329,"British football history blog format with historical narrative detailing a club's evolution, listing early footballing activities and founding context.",-0.008899277658102722,7,-0.009014785180415097,83,-0.00206326525002698,16,-5.273314506260007e-05
439,129,98,306,eval,1,3,41,0.8332392602637032,-0.010669910027465757,0.6922250956804649,"The sentence structure ""The club had started as a Social Club in Glasgow, before becoming the Glasgow Football Club, and then in 1875 formed as Glasgow Cricket Club"" establishes a chronological pattern describing the club's name change and founding membership shift.",-0.03970576206557108,36,-0.04473825759791228,40,-0.13556517141885682,62,0.0001744445103125658
440,129,98,306,eval,2,3,47,0.8332392602637032,-0.1128764537370257,0.8099296827592671,"Final token ""Club"" ends mid-sentence (""as Glasgow Cricket Club as Glasgow Football Club""), part of a clause defining the earlier membership's name change (""when it became Glasgow Cricket Club, forming Glasgow Football Club""), expecting continuation like ""it"" or ""a purely local club"" or ""and began its own.""",-0.02459941744840033,7,-0.07271606154713672,50,-0.03773248039446864,38,-0.2718122605181762
441,130,26,290,eval,0,5,17,0.9160329404056763,-0.007714103596529687,0.5992871905733095,"Scientific chemistry blog format with structured historical narrative describing a compound's reactivity, detailing a pioneering synthetic methodology.",-0.011522592675329957,7,-0.009531118526946325,52,-0.005858096648624911,25,-0.001867108910918125
442,130,26,290,eval,1,5,22,0.9160329404056763,-0.005088555889591673,0.6632788904567744,"The sentence ""The first reported use of the Schmid group in 1965 was the formation of a heterocyclic ring via Pd catalysis.",-0.005511360493395179,25,-0.012603662123195969,49,-0.013394759253562705,40,-0.027643490745487664
443,130,26,290,eval,2,5,20,0.9160329404056763,-0.011316826127322765,0.585606163826417,"The original work noted..."" establishes a historical sequence with a specific finding about the reaction conditions and pioneers' initial results.",-0.009823195574584331,38,-0.01005236809996446,66,-0.0063072096019815005,14,-0.003331243331912148
444,130,26,290,eval,3,5,17,0.9160329404056763,-0.009112223739059289,0.7986964472351744,"Final token ""The"" is mid-sentence (""In 1963, Schmid and coworkers reported on the reaction with Lewis acid.",-0.009518287558783589,51,-0.005038143112298221,14,-0.00704757657540489,62,-0.04488004079501018
